Meeting,URL,code,Key,Topic
Mainframe modernization with AI and the cloud: Customer stories,https://www.youtube.com/watch?v=rMa3a6_80f4,BRK1-029,"本次會議主要探討了在 Google Cloud 上進行大型主機現代化的各種方法和客戶案例。核心觀點包括：

*   大型主機現代化並非單一解決方案，而是一個多模式問題，需要根據業務優先級選擇合適的現代化模式。
*   Google Cloud 提供多種解決方案，包括評估工具、重新託管、擴增、重新平台化、重構、重寫以及替換等，並與合作夥伴共同提供完整的現代化旅程支援。
*   生成式 AI 在大型主機現代化中扮演重要角色，可用於評估、理解應用程式邏輯，並協助程式碼重寫和應用程式重新設計。
*   雙軌運行（Dual Run）是驗證和降低風險的重要手段，允許客戶在一段時間內並行運行大型主機應用程式和現代化應用程式，以確保功能等效。
*   Google Cloud 強調與合作夥伴的合作，提供廣泛的技術和服務，以應對大型主機環境的多樣性。","Migration
"
Mainframe modernization with AI and the cloud: Customer stories (Recap),https://www.youtube.com/watch?v=RtRyr6faU40,BRK1-029-RC,,
Managing API sprawl with API hub,https://www.youtube.com/watch?v=hZ7fRpGBKA0,BRK2-081,本次演講主要介紹如何使用 API Hub 來管理 API 的擴散問題。API 擴散指的是 API 在不同的閘道和工具中分散，導致難以管理、發現和治理。API Hub 作為 API 生態系統的神經中樞，可以整合來自不同來源的 API 資訊和元數據，提供單一的企業真相來源，從而解決 API 擴散帶來的挑戰。,"APIs
"
Master observability with expert strategies for unified troubleshooting,https://www.youtube.com/watch?v=_lf3HzpCkWc,BRK3-030,,
Master OpenTelemetry: Scale and streamline observability pipelines,https://www.youtube.com/watch?v=F9NtBWCL3L0,BRK2-120,"本次會議主要討論了 OpenTelemetry (OTEL) 的規模化應用，以及如何利用 OTEL 簡化可觀測性管線。重點包括：

*   **OTEL 的重要性與普及性：** OTEL 已成為業界標準，用於生成、收集和匯出遙測數據，並在 CNCF 基金會中活躍度排名第二。
*   **OTEL 在遙測生命週期中的角色：** OTEL 涵蓋生成、收集和匯入階段，但不涉及儲存和消費，但其數據模型和規範有助於後續階段的工具更好地利用數據。
*   **OTEL Collector 的規模化：** 透過代理 (Agent) 和閘道 (Gateway) 架構，可以有效地擴展 OTEL Collector 的處理能力，應對高流量場景。
*   **Google Cloud 對 OTEL 的支持：** Google Cloud 全面擁抱 OTEL，提供原生 OTLP 端點、GKE 專用配置，並與 Cloud Trace 等服務深度整合。
*   **BindPlane 的作用：** BindPlane 是一個用於管理 OTEL 的平台，可以簡化配置、路由數據、標準化遙測數據，並提供免費的 Google Cloud 版本。","Applied AI
"
Master serverless gen AI with Gemini and Cloud Run,https://www.youtube.com/watch?v=SY6CkVcMNzs,BRK2-004,"本次會議主要探討如何結合 Gemini、Gemini Code Assist 和 Cloud Run，在整個軟體開發生命週期中構建生成式 AI 應用。核心觀點包括：

*   **設計與編碼：** 利用 Gemini Code Assist 加速應用開發。
*   **RAG 系統：** 強調資料攝取的重要性，包括資料分塊、元資料添加和選擇合適的嵌入模型。
*   **安全：** 強調在建構和部署階段，安全軟體供應鏈的重要性，例如使用多階段建構、Google 管理的基礎映像檔和漏洞掃描。
*   **可觀測性：** 強調建立服務等級目標（SLO），並利用 Cloud Trace 和 Cloud Run 的監控儀表板進行效能分析和問題檢測。
*   **GPU 加速：** 介紹 Cloud Run GPU 的使用，以及如何利用它來託管影像生成模型。","Applied AI
"
Mastering conversational AI: Google Cloud and Quantiphi workshop,https://www.youtube.com/watch?v=Ha9h3eNqWzo,BRK3-009,"本次會議主要探討如何運用對話式 AI 和生成式 AI，在 Google Cloud 的基礎上，結合 Quantiphi 的實務經驗，為企業創造實際的商業價值。核心觀點包括：

*   **合作夥伴的重要性：** Google Cloud 合作夥伴在對話式 AI 解決方案的成功部署中扮演關鍵角色，他們的經驗和專業知識至關重要。
*   **生成式 AI 的成熟度：** 生成式 AI 技術已趨於成熟，可以實際應用於商業場景中。
*   **Google Cloud 的優勢：** Google Cloud 提供易於入門的託管產品方法，以及從產品到雲端基礎設施再到模型的垂直整合，降低了企業導入對話式 AI 的門檻。
*   **以人為本的開發方法：** 尋找並學習優秀的人工客服的經驗，將其轉化為生成式 AI 代理的知識和技能。
*   **數據驅動的決策：** 利用數據分析來確定自動化的優先順序，並持續監控和優化解決方案的效能。","Applied AI
"
Mastering conversational AI: Google Cloud and Quantiphi workshop (Recap),https://www.youtube.com/watch?v=Shsu7xSWbTM,BRK3-009-RC,,
Maximize the availability and performance of your Cloud SQL workloads,https://www.youtube.com/watch?v=ccC5Sr7uuLU,BRK2-109,"本次會議主要探討如何最大化 Cloud SQL 工作負載的可用性和效能。核心觀點包括：

*   **效能提升：** 透過選擇合適的 Cloud SQL 版本（Enterprise Edition 或 Enterprise Plus Edition）、適當的運算和儲存配置，以及啟用資料快取和讀取複本等功能，可以顯著提升效能。Google Axion 機器在效能和價格效能方面都有顯著優勢。
*   **連線管理：** Cloud SQL 提供受管理的連線池，可以有效管理資料庫連線，提升效能並降低延遲。
*   **讀取擴展：** 透過讀取池，可以輕鬆擴展讀取操作，提高應用程式的效能。
*   **高可用性：** Cloud SQL Enterprise Plus Edition 提供極高的可用性，計劃性維護的停機時間低於一秒。
*   **災難復原：** Cloud SQL 提供進階災難復原功能，簡化跨區域災難復原的複雜性，並確保資料的持續可用性。
*   **備份與資料保護：** Cloud SQL 提供靈活的備份選項，包括在刪除執行個體後保留備份，確保資料安全。
*   **全球支付案例：** 全球支付分享了他們如何使用 Cloud SQL 來滿足其業務連續性需求，包括高可用性、災難復原和法規遵循。","Databases
"
Maximize your cloud ROI: A practical approach to efficiency and optimization,https://www.youtube.com/watch?v=7csgD3iIc2Q,BRK1-030,"本次會議主要探討如何最大化雲端投資報酬率（ROI），特別是在 Google Cloud Platform (GCP) 上，透過效率和優化實現成本效益。核心觀點包括：

*   DevOps 團隊不喜歡處理成本數據，這是一項繁瑣且耗時的任務。
*   Cloud Assist Optimize 是一套新工具，旨在簡化成本優化流程，包含 Cloud Hub Optimize、Cost Explorer 和 Gemini Cloud Assist Chat Helper Agent。
*   MLB（美國職棒大聯盟）分享了他們如何使用這些工具來優化雲端成本。
*   透過實際演示，展示了如何輕鬆開始使用這些新工具。","Cost Optimization
"
Maximize your Google Cloud investment: Real-world learnings,https://www.youtube.com/watch?v=M8aD3ghd5l4,BRK2-119,"本次會議主要探討了 Shopify 如何利用 Google Cloud 的社群使用折扣（Community Use Discounts，CUDs）和 Google Cloud 定價計算器來優化其雲端投資。核心觀點包括：

*   **社群使用折扣（CUDs）的價值：** CUDs 提供顯著的成本節省，尤其是在 GCE（Google Compute Engine）上，透過承諾使用一定量的資源，可以獲得比隨需定價更低的價格。
*   **集中管理 CUDs 的重要性：** 集中管理 CUDs 可以確保資源在整個組織內共享，避免資源浪費，並最大化折扣效益。
*   **優化工作負載的重要性：** 在應用 CUDs 之前，必須先優化工作負載，確保資源得到有效利用，避免購買了過多的承諾資源。
*   **Google Cloud 定價計算器的作用：** 透過連結帳單帳戶，Google Cloud 定價計算器可以提供更準確的成本估算，幫助團隊更好地預測和管理雲端支出。
*   **持續學習和調整策略：** 雲端環境不斷變化，需要持續學習新的技術和方法，並根據實際情況調整 CUDs 的使用策略。","Cost Optimization
"
Migrate from AWS and Azure to Google Cloud runtimes,https://www.youtube.com/watch?v=Ai0syylcREw,BRK2-085,本次會議主要探討了將工作負載從 AWS 和 Azure 遷移到 Google Cloud 的關鍵要素，以及在遷移過程中進行現代化的優勢。Nokia 的轉型歷程被作為案例研究，展示了理論知識如何在實際應用中落地。會議強調了評估、理解不同雲服務之間的差異、數據遷移挑戰以及部署流程的重要性。同時，會議也強調了現代化不僅僅是遷移，更應該與業務目標對齊，並持續進行。Google Cloud 的 AI 能力、優化的基礎設施、安全性和可靠性以及降低 TCO 的能力，使其成為有吸引力的遷移目標。,"Migration
"
Migrating to Google Workspace: Case studies in digital transformation,https://www.youtube.com/watch?v=qetdnJhNdHI,BRK1-038,"本次會議主要探討企業遷移至 Google Workspace 的案例，著重於數位轉型過程中的策略、挑戰與機遇。講者分享了客戶在遷移過程中如何應對技術和文化變革，以及如何利用 Google Workspace 實現更高效的協作和創新。核心觀點包括：

*   遷移至 Google Workspace 不僅僅是 IT 專案，更是一項涉及人員和文化的變革。
*   周全的規劃和變革管理對於成功遷移至關重要。
*   Google Workspace Migrate 等工具可以簡化資料遷移流程。
*   AI 在 Google Workspace 中的應用進一步推動了數位轉型。
*   與合作夥伴的緊密合作有助於確保遷移的順利進行。","Workspace
"
Migration to Google Cloud made easy with Migration Center by your side,https://www.youtube.com/watch?v=N1CuRfeFYEI,BRK2-138,CME Group 與 Google 的合作，透過 Google Cloud Migration Center，成功將業務遷移至雲端。CME Group 作為全球領先的衍生性商品交易所，在風險管理方面扮演重要角色。本次遷移不僅提升了技術能力，也促進了組織文化的轉型。重點在於與 Google 的緊密合作、數據優先的策略、以及建立雲端經驗團隊。,"Migration
"
Model Garden: Your gateway to cutting-edge AI models,https://www.youtube.com/watch?v=mx0zn4_kpyA,BRK2-191,企業在擁抱 AI 時，不應局限於單一來源。多數企業正在利用來自三個或更多不同供應商的模型，以針對特定任務選擇最佳工具。這趨勢突顯市場對統一、穩健平台的迫切需求，該平台能簡化跨多樣化生態系統的管理、部署和整合。Vertex AI 是 Google Cloud 專為企業需求打造的端到端 AI 平台，而 Model Garden 則是其中一個精選的基礎模型庫和管理中心。Model Garden 提供多種 Google 基礎模型，涵蓋文字、聊天、圖像、程式碼、語音和嵌入等多種模態。除了 Google 的基礎模型外，還有來自開源和合作夥伴的特定任務模型、特定領域模型和基礎模型。Model Garden 提供靈活的模型部署方式，包括 Serverless API 和自助部署。,"Vertex AI
"
Monetize AI innovation: Build and deploy AI agents on Google Cloud,https://www.youtube.com/watch?v=nUDBF-Ojytg,BRK2-162,"本次會議主要探討如何在 Google Cloud 上構建、部署和商業化 AI 代理。核心觀點包括：

*   AI 正在從生成式 AI 演進到代理式 AI，後者具備推理、規劃和自主行動的能力，將帶來工作方式的世代轉變。
*   AI 代理市場潛力巨大，擁抱 AI 代理能帶來先發優勢和新的收入來源。
*   Google Cloud 提供完整的技術堆疊，支援 AI 代理的構建、封裝、銷售、部署和使用者使用。
*   Google Cloud Marketplace 提供市場滲透和商業化能力，包括企業級銷售和計費功能。
*   Google Cloud AI 代理 Marketplace 致力於提供靈活性，支援各種代理框架、部署模型和定價策略。
*   合作夥伴可以透過 Google Agent Space，將其構建的 AI 代理直接整合到客戶的工作流程中。
*   安全性和效能是 AI 代理的關鍵考量因素，需要透過合作夥伴生態系統共同解決。","Applied AI
"
Navigate a web app with an AI-enabled browser agent,https://www.youtube.com/watch?v=p_dztB1-ECM,BRK2-182,"本次會議主要探討如何使用具備 AI 功能的瀏覽器代理來導航 Web 應用程式。核心觀點包括：

*   **Web 代理的定義與運作方式：** Web 代理是一種 AI 代理，用於代表使用者導航和互動網站。其運作流程通常包括接收任務、定義所需執行的動作，以及實際執行這些動作。
*   **Web 代理的應用場景：** 確保 Google Cloud 產品的文件和使用者流程的有效性。透過讓代理理解文件和使用者流程，並自主執行任務，可以顯著提高效率，尤其是在處理大量文件和不同環境、語言時。
*   **Web 代理的優化：** 透過儲存代理在特定領域（如公司票務系統）中執行任務的歷史記錄，並將其應用於微調模型，可以提高代理執行此類任務的能力。
*   **Web 代理系統的關鍵組件：** 包括底層模型、代理環境、驅動引擎和瀏覽器。
*   **基準測試的重要性：** 基準測試對於開發有效的 Web 代理至關重要，它可以進行效能評估、比較不同模型，並透過優化來改進代理。","AI
"
